algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered
quick;0.02;1000;46;98;9.80
quick;0.02;1000;45;110;11.00
quick;0.02;1000;38;123;12.30
quick;0.02;1000;35;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;34;107;10.70
quick;0.02;1000;36;107;10.70
quick;0.02;1000;36;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;37;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;44;104;10.40
quick;0.02;1000;38;98;9.80
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;38;123;12.30
quick;0.02;1000;41;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;38;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;35;106;10.60
quick;0.02;1000;46;98;9.80
quick;0.02;1000;47;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;45;110;11.00
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;45;110;11.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;36;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;36;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;39;101;10.10
quick;0.02;1000;46;98;9.80
quick;0.02;1000;45;110;11.00
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;50;101;10.10
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;38;98;9.80
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;44;104;10.40
quick;0.02;1000;38;98;9.80
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;34;107;10.70
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;35;106;10.60
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;38;105;10.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;46;98;9.80
quick;0.02;1000;35;106;10.60
quick;0.02;1000;46;98;9.80
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;34;107;10.70
quick;0.02;1000;49;100;10.00
quick;0.02;1000;36;107;10.70
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;101;10.10
quick;0.02;1000;45;110;11.00
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;101;10.10
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;38;123;12.30
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;46;98;9.80
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;41;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;46;98;9.80
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;46;98;9.80
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;101;10.10
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;47;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;45;95;9.50
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;44;104;10.40
quick;0.02;1000;44;104;10.40
quick;0.02;1000;47;107;10.70
quick;0.02;1000;46;98;9.80
quick;0.02;1000;36;109;10.90
quick;0.02;1000;47;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;38;123;12.30
quick;0.02;1000;39;101;10.10
quick;0.02;1000;39;101;10.10
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;101;10.10
quick;0.02;1000;45;110;11.00
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;35;106;10.60
quick;0.02;1000;49;100;10.00
quick;0.02;1000;44;104;10.40
quick;0.02;1000;40;91;9.10
quick;0.02;1000;36;107;10.70
quick;0.02;1000;50;101;10.10
quick;0.02;1000;34;107;10.70
quick;0.02;1000;37;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;39;111;11.10
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;103;10.30
quick;0.02;1000;40;116;11.60
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;39;111;11.10
quick;0.02;1000;38;98;9.80
quick;0.02;1000;39;111;11.10
quick;0.02;1000;40;116;11.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;38;98;9.80
quick;0.02;1000;40;116;11.60
quick;0.02;1000;41;95;9.50
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;41;95;9.50
quick;0.02;1000;40;91;9.10
quick;0.02;1000;41;95;9.50
quick;0.02;1000;40;91;9.10
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;41;95;9.50
quick;0.02;1000;38;98;9.80
quick;0.02;1000;40;116;11.60
quick;0.02;1000;40;116;11.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;38;98;9.80
quick;0.02;1000;39;111;11.10
quick;0.02;1000;39;111;11.10
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;40;116;11.60
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;39;111;11.10
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;37;106;10.60
quick;0.02;1000;36;107;10.70
quick;0.02;1000;50;101;10.10
quick;0.02;1000;40;91;9.10
quick;0.02;1000;34;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;36;107;10.70
quick;0.02;1000;37;106;10.60
quick;0.02;1000;34;107;10.70
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;103;10.30
quick;0.02;1000;35;106;10.60
quick;0.02;1000;37;103;10.30
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;39;111;11.10
quick;0.02;1000;39;111;11.10
quick;0.02;1000;44;104;10.40
quick;0.02;1000;40;116;11.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;38;98;9.80
quick;0.02;1000;40;116;11.60
quick;0.02;1000;37;106;10.60
quick;0.02;1000;38;105;10.50
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;37;106;10.60
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;40;91;9.10
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;38;105;10.50
quick;0.02;1000;37;106;10.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;40;116;11.60
quick;0.02;1000;40;116;11.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;40;116;11.60
quick;0.02;1000;39;111;11.10
quick;0.02;1000;39;111;11.10
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;37;103;10.30
quick;0.02;1000;35;106;10.60
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;103;10.30
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;37;106;10.60
quick;0.02;1000;34;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;36;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;36;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;34;107;10.70
quick;0.02;1000;37;106;10.60
quick;0.02;1000;34;107;10.70
quick;0.02;1000;45;110;11.00
quick;0.02;1000;35;106;10.60
quick;0.02;1000;39;111;11.10
quick;0.02;1000;35;106;10.60
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;103;10.30
quick;0.02;1000;35;106;10.60
quick;0.02;1000;37;107;10.70
quick;0.02;1000;37;103;10.30
quick;0.02;1000;37;107;10.70
quick;0.02;1000;36;109;10.90
quick;0.02;1000;36;109;10.90
quick;0.02;1000;38;98;9.80
quick;0.02;1000;40;116;11.60
quick;0.02;1000;40;116;11.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;39;111;11.10
quick;0.02;1000;40;116;11.60
quick;0.02;1000;39;111;11.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;37;106;10.60
quick;0.02;1000;40;91;9.10
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;38;105;10.50
quick;0.02;1000;38;105;10.50
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;37;106;10.60
quick;0.02;1000;40;91;9.10
quick;0.02;1000;37;106;10.60
quick;0.02;1000;39;111;11.10
quick;0.02;1000;40;116;11.60
quick;0.02;1000;39;111;11.10
quick;0.02;1000;40;116;11.60
quick;0.02;1000;38;98;9.80
quick;0.02;1000;38;98;9.80
